61337802cac534b7e7711793039782d6f1yy9                           ,31.00,31.00,3.44,31,11,1,20,1,23,9,1,1,1,1,1,1,1,0.0000005897666967050,0.0000002092720536695,0.0000003804946430355,0.0000000190247321518,0.0000004375688394908,0.0000001712225893660,0.82,23.00,9.00,1.15,0.45,23.00,9.00,31,31,4,31,8,0
28a0d5539562290a1a2f63d5b7230db090ys3                           ,70.00,7.78,23.33,70,29,1,37,9,52,3,2,2,1,2,2,2,1,0.0000013247011952181,0.0000005488047808761,0.0000007001992031867,0.0000001703187250995,0.0000009840637450191,0.0000000567729083665,0.10,52.00,3.00,1.41,0.08,5.78,0.33,70,70,15,49,30,0
e0fde4b9b7ec14e80de3c811ecae157f6kqd9                           ,105.00,13.13,9.55,105,47,1,59,8,78,11,1,1,1,1,1,1,1,0.0000019183799065340,0.0000008587033867343,0.0000010779468046239,0.0000001461622785931,0.0000014250822162824,0.0000002009731330655,0.23,78.00,11.00,1.32,0.19,9.75,1.38,105,105,13,89,37,0
57c4421263d37c2cd2573cd7245a7a80h0mjf                           ,105.00,6.18,2.84,105,60,1,50,17,78,37,1,1,1,1,1,1,1,0.0000019190996104096,0.0000010966283488055,0.0000009138569573379,0.0000003107113654949,0.0000014256168534472,0.0000006762541484301,0.62,78.00,37.00,1.56,0.74,4.59,2.18,105,105,11,76,36,0
a9062f1d7c589bb01ee0b330ee8791fc702il                           ,117.00,39.00,16.71,117,6,1,23,3,87,7,1,1,1,1,1,1,1,0.0000021577705949176,0.0000001106549023035,0.0000004241771254966,0.0000000553274511517,0.0000016044960834003,0.0000001290973860207,1.17,87.00,7.00,3.78,0.30,29.00,2.33,117,117,28,113,111,0
1ba9422d7a55aa5abc3ff37d1cafa9f2yds7i                           ,710.00,17.75,8.26,710,127,1,189,40,530,86,2,2,1,2,2,2,2,0.0000128218532282783,0.0000022934864225230,0.0000034131412114713,0.0000007223579283537,0.0000095712425506866,0.0000015530695459605,0.68,530.00,86.00,2.80,0.46,13.25,2.15,710,710,73,499,238,0
67fbdc4209a1566288acba904a2b5a7ee588g                           ,1911.00,22.75,159.25,1911,325,1,375,84,1428,12,2,2,1,2,2,2,2,0.0000345129462758004,0.0000058695486863606,0.0000067725561765699,0.0000015170525835517,0.0000257898939203784,0.0000002167217976502,0.04,1428.00,12.00,3.81,0.03,17.00,0.14,1911,1911,82,936,1889,0
9ae9782ecff93ddf1c6fa13d711b9fe1gc266                           ,521.00,16.81,9.30,521,126,1,156,31,390,56,1,1,1,1,1,1,1,0.0000094527363184206,0.0000022860744263359,0.0000028303778611778,0.0000005624468826699,0.0000070759446529444,0.0000010160330783715,0.44,390.00,56.00,2.50,0.36,12.58,1.81,521,521,52,303,139,0
85499f83c5f1674c87d0fe77838c4da793u8y                           ,12.00,6.00,12.00,12,6,1,6,2,9,1,1,1,1,1,1,1,1,0.0000004105297273937,0.0000002052648636969,0.0000002052648636969,0.0000000684216212323,0.0000003078972955453,0.0000000342108106161,0.17,9.00,1.00,1.50,0.17,4.50,0.50,12,12,3,10,12,0
86091a1e6c99358936979baf67d54457x1dzy                           ,4.00,1.33,4.00,4,4,1,1,3,3,1,1,1,1,1,1,1,1,0.0000000801983854798,0.0000000801983854798,0.0000000200495963700,0.0000000601487891099,0.0000000601487891099,0.0000000200495963700,0.25,3.00,1.00,3.00,1.00,1.00,0.33,4,4,4,2,4,0
03e884d3e7e3356608187d2345e4693fyt29x                           ,4.00,4.00,2.00,4,3,1,3,1,3,2,1,1,1,1,1,1,1,0.0000002407272496922,0.0000001805454372692,0.0000001805454372692,0.0000000601818124231,0.0000001805454372692,0.0000001203636248461,0.67,3.00,2.00,1.00,0.67,3.00,2.00,4,4,2,4,2,0
2c72df02de4b36acf72ba549630808612ol08                           ,4.00,2.00,2.00,4,3,1,3,2,3,2,1,1,1,1,1,1,1,0.0000001758241758242,0.0000001318681318681,0.0000001318681318681,0.0000000879120879121,0.0000001318681318681,0.0000000879120879121,0.67,3.00,2.00,1.00,0.67,1.50,1.00,4,4,2,2,3,0
3b947f8c954acf4354d2c3bdcd494fb0x54ee                           ,4.00,2.00,2.00,4,3,1,3,2,3,2,1,1,1,1,1,1,1,0.0000001345775857487,0.0000001009331893115,0.0000001009331893115,0.0000000672887928744,0.0000001009331893115,0.0000000672887928744,0.67,3.00,2.00,1.00,0.67,1.50,1.00,4,4,2,2,3,0
c755d2832026bc2a6f5d2d6df5740f06mr3nj                           ,4.00,2.00,2.00,4,4,1,3,2,3,2,1,1,1,1,1,1,1,0.0000000846598567465,0.0000000846598567465,0.0000000634948925599,0.0000000423299283733,0.0000000634948925599,0.0000000423299283733,0.50,3.00,2.00,1.00,0.67,1.50,1.00,4,4,2,3,3,0
85ac49e7f93bf0e20323de78362bb4aadnwia                           ,24.00,8.00,1.41,24,19,1,14,3,18,17,1,1,1,1,1,1,1,0.0000004435495637458,0.0000003511434046321,0.0000002587372455184,0.0000000554436954682,0.0000003326621728094,0.0000003141809409866,0.89,18.00,17.00,1.29,1.21,6.00,5.67,24,24,5,21,4,0
ab3e02a6b47b250b738fdb010dc84cd7lrr07                           ,36.00,36.00,1.38,36,16,1,26,1,27,26,1,1,1,1,1,1,1,0.0000006642195420384,0.0000002952086853504,0.0000004797141136944,0.0000000184505428344,0.0000004981646565288,0.0000004797141136944,1.63,27.00,26.00,1.04,1.00,27.00,26.00,36,36,4,36,10,0
6da536112251f09a006b0c5223f154d46en4j                           ,4.00,2.00,1.33,4,4,1,2,2,3,3,1,1,1,1,1,1,1,0.0000001294167730951,0.0000001294167730951,0.0000000647083865476,0.0000000647083865476,0.0000000970625798213,0.0000000970625798213,0.75,3.00,3.00,1.50,1.50,1.50,1.50,4,4,2,3,2,0
e97becf0d4632035ad4cd5e65c827d6f0xawy                           ,4.00,1.33,1.33,4,4,1,2,3,3,3,1,1,1,1,1,1,1,0.0000000761889485925,0.0000000761889485925,0.0000000380944742962,0.0000000571417114444,0.0000000571417114444,0.0000000571417114444,0.75,3.00,3.00,1.50,1.50,1.00,1.00,4,4,3,2,2,0
1dce9aaf9d6b9cba38f9c7489764fe30nlrq2                           ,4.00,4.00,1.33,4,3,1,3,1,3,3,1,1,1,1,1,1,1,0.0000000852821042238,0.0000000639615781678,0.0000000639615781678,0.0000000213205260559,0.0000000639615781678,0.0000000639615781678,1.00,3.00,3.00,1.00,1.00,3.00,3.00,4,4,2,4,2,0
47e0637718480102d235233c83661a7850foh                           ,4.00,1.33,1.33,4,3,1,3,3,3,3,1,1,1,1,1,1,1,0.0000000859631263433,0.0000000644723447575,0.0000000644723447575,0.0000000644723447575,0.0000000644723447575,0.0000000644723447575,1.00,3.00,3.00,1.00,1.00,1.00,1.00,4,4,2,2,2,0
ed5fc53d096bcf1b86c30128040e775334ut0                           ,88.00,6.29,1.16,88,44,1,38,14,66,76,1,1,1,1,1,1,1,0.0000015933825070977,0.0000007966912535489,0.0000006880515371558,0.0000002534926715837,0.0000011950368803233,0.0000013761030743117,1.73,66.00,76.00,1.74,2.00,4.71,5.43,88,88,7,49,4,0
d5b75c812d172da1ecb3164a1cfb7527688gb                           ,4.00,4.00,1.00,4,3,1,3,1,3,4,1,1,1,1,1,1,1,0.0000001409077425094,0.0000001056808068821,0.0000001056808068821,0.0000000352269356274,0.0000001056808068821,0.0000001409077425094,1.33,3.00,4.00,1.00,1.33,3.00,4.00,4,4,2,4,1,0
0d1815382b08885d76c671ab600133adeyp5e                           ,1676.00,36.43,4.01,1676,160,1,281,46,1260,418,3,3,1,3,2,3,3,0.0000302564443642300,0.0000028884433760601,0.0000050728286792056,0.0000008304274706173,0.0000227464915864737,0.0000075460583199571,2.61,1260.00,418.00,4.48,1.49,27.39,9.09,1676,1676,88,1175,416,0
246c55639cf85c682d58cbd2ed6a6563vk2yn                           ,500.00,13.16,10.64,500,135,1,157,38,376,47,2,2,1,2,1,2,2,0.0000090352278779613,0.0000024395115270495,0.0000028370615536798,0.0000006866773187251,0.0000067944913642269,0.0000008493114205284,0.35,376.00,47.00,2.39,0.30,9.89,1.24,500,500,29,389,141,0
83c9359ad94eab7f4b8fd582a6db4733frmsr                           ,65.00,3.82,16.25,65,40,1,38,17,49,4,1,1,1,1,1,1,1,0.0000012316621954507,0.0000007579459664312,0.0000007200486681096,0.0000003221270357333,0.0000009284838088782,0.0000000757945966431,0.10,49.00,4.00,1.29,0.11,2.88,0.24,65,65,4,32,45,0
a25f4c6838b83e0fcba372300c23c2537k5eq                           ,57.00,14.25,1.50,57,14,1,39,4,43,38,1,1,1,1,1,1,1,0.0000011095288344299,0.0000002725158540705,0.0000007591513077678,0.0000000778616725916,0.0000008370129803594,0.0000007396858896199,2.71,43.00,38.00,1.10,0.97,10.75,9.50,57,57,5,50,11,0
76f17ce227e593aeff456fed46e36c83a3j72                           ,1574.00,31.48,1.93,1574,177,1,248,50,1189,817,2,2,1,2,2,2,2,0.0000284053455923855,0.0000031942478842772,0.0000044755563576313,0.0000009023299108128,0.0000214574052791273,0.0000147440707426804,4.62,1189.00,817.00,4.79,3.29,23.78,16.34,1574,1574,182,1297,217,0
67fd1325fbe3cd75a110cc80b9df9708l0w52                           ,123.00,17.57,1.98,123,51,1,42,7,93,62,1,1,1,1,1,1,1,0.0000023805158293612,0.0000009870431487595,0.0000008128590636843,0.0000001354765106141,0.0000017999022124438,0.0000011999348082959,1.22,93.00,62.00,2.21,1.48,13.29,8.86,123,123,20,107,31,0
4f891171f7b09f54d8b4f30b48421f178m75r                           ,466.00,18.64,5.68,466,125,1,129,25,353,82,1,1,1,1,1,1,1,0.0000084431560276844,0.0000022647950718038,0.0000023372685141015,0.0000004529590143608,0.0000063957812827738,0.0000014857055671033,0.66,353.00,82.00,2.74,0.64,14.12,3.28,466,466,30,382,128,0
715ee2811c764d5c58aa228ee801e518gqvli                           ,33.00,4.71,16.50,33,25,1,20,7,25,2,1,1,1,1,1,1,1,0.0000006005804653308,0.0000004549852010082,0.0000003639881608066,0.0000001273958562823,0.0000004549852010082,0.0000000363988160807,0.08,25.00,2.00,1.25,0.10,3.57,0.29,33,33,6,20,25,0
f80075873f7183a03b1b10ac3f740032v6w99                           ,229.00,5.33,7.39,229,68,1,89,43,174,31,2,1,1,2,2,2,1,0.0000042270625267171,0.0000012551976061867,0.0000016428321610385,0.0000007937278980298,0.0000032118291687719,0.0000005722224381145,0.46,174.00,31.00,1.96,0.35,4.05,0.72,229,229,28,78,134,0
d29003d7f3ec1f0e4ca9cc17e6389b4a4phcg                           ,25.00,6.25,1.56,25,7,1,14,4,19,16,1,1,1,1,1,1,1,0.0000005113134836049,0.0000001431677754094,0.0000002863355508187,0.0000000818101573768,0.0000003885982475397,0.0000003272406295071,2.29,19.00,16.00,1.36,1.14,4.75,4.00,25,25,6,21,8,0
1dead8a9cc54fdcf7a7c16dc6e06a3bbusgcu                           ,46.00,2.30,23.00,46,29,1,10,20,35,2,1,1,1,1,1,1,1,0.0000008468089641603,0.0000005338578252315,0.0000001840889052522,0.0000003681778105045,0.0000006443111683828,0.0000000368177810504,0.07,35.00,2.00,3.50,0.20,1.75,0.10,46,46,15,8,45,0
67a1b129ca241c51d0abb5484f8eb3fct8o5c                           ,1718.00,33.69,572.67,1718,128,1,217,51,1308,3,5,4,1,5,3,5,1,0.0000316998795789054,0.0000023618070931897,0.0000040040010876732,0.0000009410325136928,0.0000241347162335322,0.0000000553548537466,0.02,1308.00,3.00,6.03,0.01,25.65,0.06,1718,1718,153,1047,1714,1
fbacab353140582a4b8ae3412eefecbc753vs                           ,101.00,25.25,2.81,101,43,1,46,4,77,36,1,1,1,1,1,1,1,0.0000018563302894265,0.0000007903188360925,0.0000008454573595408,0.0000000735180312644,0.0000014152221018400,0.0000006616622813798,0.84,77.00,36.00,1.67,0.78,19.25,9.00,101,101,12,89,57,0
5ddf9ae899e629acf3e78141a9712a05a4feq                           ,280.00,31.11,1.57,280,56,1,100,9,214,178,1,1,1,1,1,1,1,0.0000051210966077533,0.0000010242193215507,0.0000018289630741976,0.0000001646066766778,0.0000039139809787829,0.0000032555542720718,3.18,214.00,178.00,2.14,1.78,23.78,19.78,280,280,17,240,57,0
c478f94c1323552e85aec6e1013ecba586320                           ,51.00,12.75,51.00,51,7,1,10,4,39,1,2,2,1,2,2,2,1,0.0000015191421315008,0.0000002085097043236,0.0000002978710061766,0.0000001191484024706,0.0000011616969240888,0.0000000297871006177,0.14,39.00,1.00,3.90,0.10,9.75,0.25,51,51,15,40,51,0
46c0ae10d60c4fde2b6301bbafecd7b8dcla1                           ,224.00,9.33,1.93,224,100,1,92,24,172,116,1,1,1,1,1,1,1,0.0000041100520516453,0.0000018348446659131,0.0000016880570926400,0.0000004403627198191,0.0000031559328253705,0.0000021284198124591,1.16,172.00,116.00,1.87,1.26,7.17,4.83,224,224,17,138,56,0
f0567f6d45c0f83b9874681fe8dfe0ba6hjlf                           ,761.00,16.54,5.18,761,192,1,202,46,585,147,2,2,1,2,2,2,2,0.0000138508108936714,0.0000034945541282325,0.0000036765621557446,0.0000008372369265557,0.0000106474696094583,0.0000026755180044280,0.77,585.00,147.00,2.90,0.73,12.72,3.20,761,761,115,229,499,0
59d96b423ea3ed56611686300b681f3defm4n                           ,26.00,2.60,5.20,26,10,1,19,10,20,5,1,1,1,1,1,1,1,0.0000004952529900652,0.0000001904819192558,0.0000003619156465861,0.0000001904819192558,0.0000003809638385117,0.0000000952409596279,0.50,20.00,5.00,1.05,0.26,2.00,0.50,26,26,5,9,12,0
961ab8cb7952191816db53f8a11a35fe1zecm                           ,13.00,3.25,1.00,13,9,1,8,4,10,13,1,1,1,1,1,1,1,0.0000002502837224383,0.0000001732733463034,0.0000001540207522697,0.0000000770103761349,0.0000001925259403371,0.0000002502837224383,1.44,10.00,13.00,1.25,1.63,2.50,3.25,13,13,3,8,1,0
282fe85277f7c07b0ffbc5fed621a02ezp1zr                           ,679.00,14.45,2.42,679,116,1,193,47,523,281,2,2,1,2,2,2,2,0.0000122643572168780,0.0000020952362844740,0.0000034860396802024,0.0000008489319428472,0.0000094466256618957,0.0000050755292753206,2.42,523.00,281.00,2.71,1.46,11.13,5.98,679,679,49,227,103,0
0ad17aa9111f657d71cd3005599afc24fd44y                           ,4165.00,54.09,4.05,4165,393,1,423,77,3215,1028,3,3,1,3,2,3,2,0.0000751805054151625,0.0000070938628158845,0.0000076353790613718,0.0000013898916967509,0.0000580324909747292,0.0000185559566787004,2.62,3215.00,1028.00,7.60,2.43,41.75,13.35,4165,4165,232,3235,1308,1
37bf6f23b628a3e2b5b22ba81beccbef0efoh                           ,3065.00,47.89,17.12,3065,260,1,384,64,2368,179,3,2,1,3,2,3,3,0.0000553054692916332,0.0000046914916854240,0.0000069289723353955,0.0000011548287225659,0.0000427286627349388,0.0000032299115834265,0.69,2368.00,179.00,6.17,0.47,37.00,2.80,3065,3065,255,2469,654,0
a6e261c09ae8aa7d0a47ffeb0110aa519jowa                           ,341.00,7.58,1.59,341,48,1,111,45,264,215,1,1,1,1,1,1,1,0.0000062039182641662,0.0000008732788172433,0.0000020194572648752,0.0000008186988911656,0.0000048030334948384,0.0000039115613689025,4.48,264.00,215.00,2.38,1.94,5.87,4.78,341,341,68,94,104,0
80e753fbea14f966b1fc6d1e194d4e66822ms                           ,125.00,62.50,3.13,125,35,1,45,2,97,40,1,1,1,1,1,1,1,0.0000023016465252372,0.0000006444610270664,0.0000008285927490854,0.0000000368263444038,0.0000017860777035841,0.0000007365268880759,1.14,97.00,40.00,2.16,0.89,48.50,20.00,125,125,8,124,44,0
585e7c21b80baf2225224fe140cdb1a73ddrf                           ,224.00,8.30,6.40,224,93,1,98,27,174,35,1,1,1,1,1,1,1,0.0000040682502509193,0.0000016890503273906,0.0000017798594847772,0.0000004903694498876,0.0000031601586770534,0.0000006356641017061,0.38,174.00,35.00,1.78,0.36,6.44,1.30,224,224,39,105,107,0
01067975436d123f717ee5aba0dd4bbfa0937                           ,261.00,5.55,65.25,261,11,1,105,47,203,4,1,1,1,1,1,1,1,0.0000047420511594558,0.0000001998565622759,0.0000019077217308156,0.0000008539325842698,0.0000036882620129101,0.0000000726751135549,0.36,203.00,4.00,1.93,0.04,4.32,0.09,261,261,13,57,252,0
b4495464d4503ccb8e696994059983c89g4lc                           ,18.00,3.60,9.00,18,14,1,13,5,14,2,1,1,1,1,1,1,1,0.0000003442063627856,0.0000002677160599443,0.0000002485934842340,0.0000000956128785515,0.0000002677160599443,0.0000000382451514206,0.14,14.00,2.00,1.08,0.15,2.80,0.40,18,18,5,13,11,0
308def7f05575db9bcb6a67207d6c1beb2cqt                           ,27.00,9.00,2.70,27,15,1,11,3,21,10,1,1,1,1,1,1,1,0.0000005433746425168,0.0000003018748013982,0.0000002213748543587,0.0000000603749602796,0.0000004226247219575,0.0000002012498675988,0.67,21.00,10.00,1.91,0.91,7.00,3.33,27,27,14,24,16,0
0e66933c924764a59760aaae5368e7d1e0s88                           ,36.00,5.14,1.80,36,25,1,20,7,28,20,1,1,1,1,1,1,1,0.0000007325301204820,0.0000005087014725569,0.0000004069611780456,0.0000001424364123159,0.0000005697456492638,0.0000004069611780456,0.80,28.00,20.00,1.40,1.00,4.00,2.86,36,36,5,25,16,0
d2fe98eb0fa21252956184a98138c58dwp1ah                           ,18.00,3.00,1.80,18,12,1,13,6,14,10,1,1,1,1,1,1,1,0.0000004322930491831,0.0000002881953661221,0.0000003122116466323,0.0000001440976830610,0.0000003362279271424,0.0000002401628051017,0.83,14.00,10.00,1.08,0.77,2.33,1.67,18,18,3,10,9,0
ae817305e82b580f9ab89f1a379488e39il4q                           ,416.00,8.49,1.76,416,123,1,147,49,324,237,2,2,1,2,2,2,2,0.0000075483951065284,0.0000022318572069784,0.0000026673415400473,0.0000008891138466824,0.0000058790384964308,0.0000043004077890559,1.93,324.00,237.00,2.20,1.61,6.61,4.84,416,416,36,120,101,0
5c2b3f221cdf303df86ff1ffd7106fcco6pml                           ,964.00,17.21,1.47,964,224,1,307,56,752,657,2,2,1,2,2,2,2,0.0000174157784137779,0.0000040468198803799,0.0000055463111753421,0.0000010117049700950,0.0000135857524555612,0.0000118694672384358,2.93,752.00,657.00,2.45,2.14,13.43,11.73,964,964,83,354,121,0
46a28eaed47c29b4fd148a50cde44840u0bsn                           ,12233.00,218.45,16.85,12233,487,1,739,56,9557,726,3,3,1,3,3,3,3,0.0002206969567488850,0.0000087860228837331,0.0000133323838009831,0.0000010103024260556,0.0001724189336752305,0.0000130978493092202,1.49,9557.00,726.00,12.93,0.98,170.66,12.96,12233,12233,1006,1393,10804,1
5a6376f140f05274d6e0dc888cbeb89eukxkd                           ,245.00,20.42,2.72,245,83,1,85,12,192,90,1,1,1,1,1,1,1,0.0000045587644817934,0.0000015443977632198,0.0000015816121671528,0.0000002232864235980,0.0000035725827775687,0.0000016746481769853,1.08,192.00,90.00,2.26,1.06,16.00,7.50,245,245,25,210,69,0
b7e16fd4fd9ff04b7d741b70730b7b6b1aw84                           ,348.00,16.57,2.58,348,87,1,123,21,273,135,2,2,1,2,1,2,2,0.0000063701876758269,0.0000015925469189567,0.0000022515318509388,0.0000003844078769896,0.0000049973024008642,0.0000024711934949328,1.55,273.00,135.00,2.22,1.10,13.00,6.43,348,348,37,263,110,0
56b55e6ab49a4cbe7c76a2bbca804089pjq0g                           ,418.00,8.71,1.50,418,181,1,172,48,328,279,2,2,1,2,2,2,2,0.0000075558938255133,0.0000032718104842533,0.0000031091237750916,0.0000008676624488628,0.0000059290267338956,0.0000050432879840148,1.54,328.00,279.00,1.91,1.62,6.83,5.81,418,418,23,98,37,0
22fb740f267ac617118261b2fd3365batisfg                           ,42.00,8.40,1.91,42,14,1,26,5,33,22,1,1,1,1,1,1,1,0.0000008189066877386,0.0000002729688959129,0.0000005069422352668,0.0000000974888913975,0.0000006434266832232,0.0000004289511221488,1.57,33.00,22.00,1.27,0.85,6.60,4.40,42,42,10,36,18,0
0565a780f2c5b46837bbe9739ef15ea92fdu0                           ,622.00,18.29,7.78,622,155,1,167,34,489,80,2,2,1,2,1,2,2,0.0000112264769305314,0.0000027975947334926,0.0000030141827128597,0.0000006136659415403,0.0000088259601592120,0.0000014439198624478,0.52,489.00,80.00,2.93,0.48,14.38,2.35,622,622,60,439,173,0
c780bc2dc7ab83d5e5c85dd13f0f7fdecfxjq                           ,672.00,24.00,1.96,672,131,1,160,28,529,343,2,2,1,2,2,2,2,0.0000121947259338462,0.0000023772456805563,0.0000029035061747253,0.0000005081135805769,0.0000095997172901855,0.0000062243913620673,2.62,529.00,343.00,3.31,2.14,18.89,12.25,672,672,68,589,165,1
9372e27ce85a8c8b9460b87c37cf55ecqjjkd                           ,62.00,12.40,2.38,62,26,1,41,5,49,26,1,1,1,1,1,1,1,0.0000011450455879796,0.0000004801804078624,0.0000007572075662445,0.0000000923423861274,0.0000009049553840484,0.0000004801804078624,1.00,49.00,26.00,1.20,0.63,9.80,5.20,62,62,5,46,19,0
3105d663ef3dff7e483a46c56580a9f9kd7f8                           ,24.00,4.00,12.00,24,11,1,5,6,19,2,1,1,1,1,1,1,1,0.0000007516813925894,0.0000003445206382702,0.0000001566002901228,0.0000001879203481474,0.0000005950811024666,0.0000000626401160491,0.18,19.00,2.00,3.80,0.40,3.17,0.33,24,24,10,15,23,0
f27321571b5b6184e86acb6203c766f2bsfxg                           ,63.00,10.50,2.42,63,15,1,28,6,50,26,1,1,1,1,1,1,1,0.0000011664051918177,0.0000002777155218614,0.0000005184023074745,0.0000001110862087445,0.0000009257184062045,0.0000004813735712263,1.73,50.00,26.00,1.79,0.93,8.33,4.33,63,63,17,31,33,0
6faffebbde541edfccdb2725e430870cbkvo0                           ,68.00,9.71,2.19,68,16,1,40,7,54,31,1,1,1,1,1,1,1,0.0000013070308548299,0.0000003075366717247,0.0000007688416793117,0.0000001345472938795,0.0000010379362670708,0.0000005958523014666,1.94,54.00,31.00,1.35,0.78,7.71,4.43,68,68,21,54,33,0
3bc8edfa1995a99110b957ee98fb5c76nkl7t                           ,275.00,8.59,1.38,275,103,1,91,32,219,199,2,2,1,2,2,2,2,0.0000049916884804221,0.0000018696142308490,0.0000016517950971579,0.0000005808510231764,0.0000039751991898634,0.0000036121673003782,1.93,219.00,199.00,2.41,2.19,6.84,6.22,275,275,28,55,52,0
3dbb502d9d6f89b26f62cc804df54dcandhp0                           ,113.00,37.67,2.35,113,36,1,49,3,90,48,1,1,1,1,1,1,1,0.0000020689788091075,0.0000006591436913971,0.0000008971678021794,0.0000000549286409498,0.0000016478592284927,0.0000008788582551961,1.33,90.00,48.00,1.84,0.98,30.00,16.00,113,113,16,111,37,0
e0413f338c43c9d55ba53612d2068f65t4gs6                           ,305.00,8.24,2.06,305,140,1,127,37,243,148,1,1,1,1,1,1,1,0.0000055194155800873,0.0000025335022334827,0.0000022982484546593,0.0000006695684474204,0.0000043974360195450,0.0000026782737896817,1.06,243.00,148.00,1.91,1.17,6.57,4.00,305,305,35,118,89,0
48badabcce6015d257ff5809761486c8qgjul                           ,1064.00,23.13,12.09,1064,193,1,248,46,851,88,2,2,1,2,2,2,2,0.0000192258678078789,0.0000034873989538728,0.0000044812173086033,0.0000008311935330474,0.0000153770803613768,0.0000015901093675689,0.46,851.00,88.00,3.43,0.35,18.50,1.91,1064,1064,105,689,268,0
1680f758aecded6e25096b3a6199b38en6n73                           ,5.00,2.50,5.00,5,5,1,2,2,4,1,1,1,1,1,1,1,1,0.0000004344843356941,0.0000004344843356941,0.0000001737937342777,0.0000001737937342777,0.0000003475874685553,0.0000000868968671388,0.20,4.00,1.00,2.00,0.50,2.00,0.50,5,5,3,3,5,0
559bccfe60c7193963f09388fb681ea65k7dp                           ,5.00,2.50,5.00,5,2,1,3,2,4,1,1,1,1,1,1,1,1,0.0000001611918012761,0.0000000644767205104,0.0000000967150807656,0.0000000644767205104,0.0000001289534410209,0.0000000322383602552,0.50,4.00,1.00,1.33,0.33,2.00,0.50,5,5,3,4,5,0
88e24a019c32a60f2ff315a9d217ec33q144x                           ,10.00,2.00,3.33,10,8,1,8,5,8,3,1,1,1,1,1,1,1,0.0000002109423572257,0.0000001687538857805,0.0000001687538857805,0.0000001054711786128,0.0000001687538857805,0.0000000632827071677,0.38,8.00,3.00,1.00,0.38,1.60,0.60,10,10,2,4,6,0
cefd0ed907595de146c91e6c26b8ad658ilo9                           ,5.00,5.00,2.50,5,4,1,2,1,4,2,1,1,1,1,1,1,1,0.0000001326278462634,0.0000001061022770107,0.0000000530511385054,0.0000000265255692527,0.0000001061022770107,0.0000000530511385054,0.50,4.00,2.00,2.00,1.00,4.00,2.00,5,5,4,5,4,0
dc52611b1a2c84c0949da5af9870d57fj6ab0                           ,5.00,1.67,2.50,5,4,1,3,3,4,2,1,1,1,1,1,1,1,0.0000005760368663594,0.0000004608294930876,0.0000003456221198157,0.0000003456221198157,0.0000004608294930876,0.0000002304147465438,0.50,4.00,2.00,1.33,0.67,1.33,0.67,5,5,3,3,4,0
14bcf558addd6e6f2818ab2bda7dc679jqoon                           ,10.00,5.00,2.00,10,9,1,9,2,8,5,1,1,1,1,1,1,1,0.0000001993745933806,0.0000001794371340426,0.0000001794371340426,0.0000000398749186761,0.0000001594996747045,0.0000000996872966903,0.56,8.00,5.00,0.89,0.56,4.00,2.50,10,10,2,8,3,0
f01e3769fdce36d31eae85525827ab17xeu31                           ,10.00,5.00,1.67,10,9,1,6,2,8,6,1,1,1,1,1,1,1,0.0000001926645507368,0.0000001733980956631,0.0000001155987304421,0.0000000385329101474,0.0000001541316405894,0.0000001155987304421,0.67,8.00,6.00,1.33,1.00,4.00,3.00,10,10,4,7,4,0
3d94b376bae8dd60eea48ded36134a3962glw                           ,5.00,2.50,1.00,5,4,1,3,2,4,5,1,1,1,1,1,1,1,0.0000001132880975947,0.0000000906304780758,0.0000000679728585568,0.0000000453152390379,0.0000000906304780758,0.0000001132880975947,1.25,4.00,5.00,1.33,1.67,2.00,2.50,5,5,3,4,1,0
6a3b1ee159716b743ddb8e07e499fadbhqn74                           ,5.00,5.00,1.00,5,4,1,5,1,4,5,1,1,1,1,1,1,1,0.0000001329359248841,0.0000001063487399072,0.0000001329359248841,0.0000000265871849768,0.0000001063487399072,0.0000001329359248841,1.25,4.00,5.00,0.80,1.00,4.00,5.00,5,5,1,5,1,0
2d82c3dc726d2bfa19c5f16ec3de5023lbse1                           ,5.00,1.25,1.00,5,5,1,5,4,4,5,1,1,1,1,1,1,1,0.0000001045403525759,0.0000001045403525759,0.0000001045403525759,0.0000000836322820608,0.0000000836322820608,0.0000001045403525759,1.00,4.00,5.00,0.80,1.00,1.00,1.25,5,5,1,2,1,0
c435ac9dcda855341e667d440c2ef7c6nd3mg                           ,91.00,4.33,3.25,91,54,1,47,21,73,28,1,1,1,1,1,1,1,0.0000016590861112714,0.0000009845126374577,0.0000008568906288984,0.0000003828660256780,0.0000013309152321188,0.0000005104880342373,0.52,73.00,28.00,1.55,0.60,3.48,1.33,91,91,8,29,15,0
4ab12bc61c82ddd9c2d65e60555808acqgos1                           ,132.00,66.00,1.76,132,21,1,44,2,106,75,1,1,1,1,1,1,1,0.0000024590887252515,0.0000003912186608355,0.0000008196962417505,0.0000000372589200796,0.0000019747227642172,0.0000013972095029838,3.57,106.00,75.00,2.41,1.70,53.00,37.50,132,132,15,131,49,0
e4a9bdad09ebc5d5a264723855fcaaad6q52x                           ,305.00,16.94,2.02,305,31,1,103,18,245,151,1,1,1,1,1,1,1,0.0000055357603431285,0.0000005626510512688,0.0000018694534929254,0.0000003267006104141,0.0000044467583084147,0.0000027406551206964,4.87,245.00,151.00,2.38,1.47,13.61,8.39,305,305,24,160,76,0
