cab0d4e41ea81636de3bd3a1800d8da8x4yca                           ,1.61,53.00,1.83,10.60,1.36,1.66,53,33,1,29,5,39,32,1,1,1,1,1,1,1,0.0000009731725230968,0.0000006059376087206,0.0000000183617457188,0.0000005324906258454,0.0000000918087285940,0.0000007161080830335,0.0000005875758630018,1.18,0.97,39.00,32.00,1.34,1.10,7.80,6.40,6,1,53,53,11,1,30,1,5,1,19,1,0
162886daa0054ff1ad422e0f18cddff3qofft                           ,1.38,72.00,2.67,4.50,1.36,3.00,72,52,1,27,16,53,24,1,1,1,1,1,1,1,0.0000013226080903406,0.0000009552169541349,0.0000000183695568103,0.0000004959780338777,0.0000002939129089646,0.0000009735865109451,0.0000004408693634469,1.02,0.46,53.00,24.00,1.96,0.89,3.31,1.50,4,1,72,72,28,1,22,1,4,1,38,1,0
78a444127a896122678835e12ef507deh01hn                           ,2.38,38.00,1.73,38.00,1.36,3.17,38,16,1,22,1,28,12,1,1,1,1,1,1,1,0.0000007159502206366,0.0000003014527244786,0.0000000188407952799,0.0000004144974961580,0.0000000188407952799,0.0000005275422678375,0.0000002260895433589,1.75,0.75,28.00,12.00,1.27,0.55,28.00,12.00,7,1,38,38,7,1,38,38,4,1,16,1,0
6679d668a393f336ba9d1cb6a154e03aifmkr                           ,1.12,19.00,1.46,2.38,1.36,1.19,19,17,1,13,8,14,16,1,1,1,1,1,1,1,0.0000003989258837695,0.0000003569336854780,0.0000000209960991458,0.0000002729492888949,0.0000001679687931661,0.0000002939453880407,0.0000003359375863322,0.82,0.94,14.00,16.00,1.08,1.23,1.75,2.00,3,1,19,19,5,1,7,1,3,1,4,1,0
ba0ca6f98ed66bdd1c4e86db2ce4011fdk6ii                           ,5.34,657.00,3.73,14.93,1.35,10.43,657,123,1,176,44,485,63,2,2,1,2,2,2,2,0.0000119073964553450,0.0000022292386057952,0.0000000181238911040,0.0000031898048343086,0.0000007974512085771,0.0000087900871854526,0.0000011418051395536,3.94,0.51,485.00,63.00,2.76,0.36,11.02,1.43,53,1,657,657,70,1,358,1,19,1,218,1,0
a447127835855849fa2ee496d05e0847fgt68                           ,5.38,688.00,4.44,26.46,1.35,2.94,688,128,1,155,26,508,234,2,2,1,2,1,2,2,0.0000125279127492872,0.0000023307744649837,0.0000000182091755077,0.0000028224222036912,0.0000004734385631998,0.0000092502611579039,0.0000042609470687983,3.97,1.83,508.00,234.00,3.28,1.51,19.54,9.00,94,1,688,688,154,1,626,1,30,1,312,1,0
613c7d60152ebf06e3a7dd326ba03261mnn8u                           ,1.29,54.00,1.64,7.71,1.35,4.15,54,42,1,33,7,40,13,1,1,1,1,1,1,1,0.0000009916684386543,0.0000007712976745089,0.0000000183642303454,0.0000006060196013998,0.0000001285496124181,0.0000007345692138180,0.0000002387349944908,0.95,0.31,40.00,13.00,1.21,0.39,5.71,1.86,4,1,54,54,5,1,27,2,4,1,18,1,0
61337802cac534b7e7711793039782d6f1yy9                           ,2.82,31.00,1.55,31.00,1.35,3.44,31,11,1,20,1,23,9,1,1,1,1,1,1,1,0.0000005897666967050,0.0000002092720536695,0.0000000190247321518,0.0000003804946430355,0.0000000190247321518,0.0000004375688394908,0.0000001712225893660,2.09,0.82,23.00,9.00,1.15,0.45,23.00,9.00,7,1,31,31,4,1,31,31,4,1,8,1,0
28a0d5539562290a1a2f63d5b7230db090ys3                           ,2.41,70.00,1.89,7.78,1.35,23.33,70,29,1,37,9,52,3,2,2,1,2,2,2,1,0.0000013247011952181,0.0000005488047808761,0.0000000189243027888,0.0000007001992031867,0.0000001703187250995,0.0000009840637450191,0.0000000567729083665,1.79,0.10,52.00,3.00,1.41,0.08,5.78,0.33,14,1,70,70,15,1,49,1,8,1,30,17,0
e0fde4b9b7ec14e80de3c811ecae157f6kqd9                           ,2.23,105.00,1.78,13.13,1.35,9.55,105,47,1,59,8,78,11,1,1,1,1,1,1,1,0.0000019183799065340,0.0000008587033867343,0.0000000182702848241,0.0000010779468046239,0.0000001461622785931,0.0000014250822162824,0.0000002009731330655,1.66,0.23,78.00,11.00,1.32,0.19,9.75,1.38,8,1,105,105,13,1,89,1,11,1,37,1,0
57c4421263d37c2cd2573cd7245a7a80h0mjf                           ,1.75,105.00,2.10,6.18,1.35,2.84,105,60,1,50,17,78,37,1,1,1,1,1,1,1,0.0000019190996104096,0.0000010966283488055,0.0000000182771391468,0.0000009138569573379,0.0000003107113654949,0.0000014256168534472,0.0000006762541484301,1.30,0.62,78.00,37.00,1.56,0.74,4.59,2.18,9,1,105,105,11,1,76,1,5,1,36,1,0
a9062f1d7c589bb01ee0b330ee8791fc702il                           ,19.50,117.00,5.09,39.00,1.34,16.71,117,6,1,23,3,87,7,1,1,1,1,1,1,1,0.0000021577705949176,0.0000001106549023035,0.0000000184424837172,0.0000004241771254966,0.0000000553274511517,0.0000016044960834003,0.0000001290973860207,14.50,1.17,87.00,7.00,3.78,0.30,29.00,2.33,71,1,117,117,28,1,113,2,6,1,111,1,0
1ba9422d7a55aa5abc3ff37d1cafa9f2yds7i                           ,5.59,710.00,3.76,17.75,1.34,8.26,710,127,1,189,40,530,86,2,2,1,2,2,2,2,0.0000128218532282783,0.0000022934864225230,0.0000000180589482088,0.0000034131412114713,0.0000007223579283537,0.0000095712425506866,0.0000015530695459605,4.17,0.68,530.00,86.00,2.80,0.46,13.25,2.15,56,1,710,710,73,1,499,1,23,1,238,1,0
67fbdc4209a1566288acba904a2b5a7ee588g                           ,5.88,1911.00,5.10,22.75,1.34,159.25,1911,325,1,375,84,1428,12,2,2,1,2,2,2,2,0.0000345129462758004,0.0000058695486863606,0.0000000180601498042,0.0000067725561765699,0.0000015170525835517,0.0000257898939203784,0.0000002167217976502,4.39,0.04,1428.00,12.00,3.81,0.03,17.00,0.14,86,1,1911,1911,82,1,936,1,27,1,1889,1,0
9ae9782ecff93ddf1c6fa13d711b9fe1gc266                           ,4.13,521.00,3.34,16.81,1.34,9.30,521,126,1,156,31,390,56,1,1,1,1,1,1,1,0.0000094527363184206,0.0000022860744263359,0.0000000181434478281,0.0000028303778611778,0.0000005624468826699,0.0000070759446529444,0.0000010160330783715,3.10,0.44,390.00,56.00,2.50,0.36,12.58,1.81,38,1,521,521,52,1,303,1,14,1,139,1,0
85499f83c5f1674c87d0fe77838c4da793u8y                           ,2.00,12.00,2.00,6.00,1.33,12.00,12,6,1,6,2,9,1,1,1,1,1,1,1,1,0.0000004105297273937,0.0000002052648636969,0.0000000342108106161,0.0000002052648636969,0.0000000684216212323,0.0000003078972955453,0.0000000342108106161,1.50,0.17,9.00,1.00,1.50,0.17,4.50,0.50,3,1,12,12,3,1,10,2,2,1,12,12,0
86091a1e6c99358936979baf67d54457x1dzy                           ,1.00,4.00,4.00,1.33,1.33,4.00,4,4,1,1,3,3,1,1,1,1,1,1,1,1,0.0000000801983854798,0.0000000801983854798,0.0000000200495963700,0.0000000200495963700,0.0000000601487891099,0.0000000601487891099,0.0000000200495963700,0.75,0.25,3.00,1.00,3.00,1.00,1.00,0.33,1,1,4,4,4,4,2,1,2,1,4,4,0
03e884d3e7e3356608187d2345e4693fyt29x                           ,1.33,4.00,1.33,4.00,1.33,2.00,4,3,1,3,1,3,2,1,1,1,1,1,1,1,0.0000002407272496922,0.0000001805454372692,0.0000000601818124231,0.0000001805454372692,0.0000000601818124231,0.0000001805454372692,0.0000001203636248461,1.00,0.67,3.00,2.00,1.00,0.67,3.00,2.00,2,1,4,4,2,1,4,4,2,1,2,2,0
2c72df02de4b36acf72ba549630808612ol08                           ,1.33,4.00,1.33,2.00,1.33,2.00,4,3,1,3,2,3,2,1,1,1,1,1,1,1,0.0000001758241758242,0.0000001318681318681,0.0000000439560439560,0.0000001318681318681,0.0000000879120879121,0.0000001318681318681,0.0000000879120879121,1.00,0.67,3.00,2.00,1.00,0.67,1.50,1.00,2,1,4,4,2,1,2,2,2,1,3,1,0
3b947f8c954acf4354d2c3bdcd494fb0x54ee                           ,1.33,4.00,1.33,2.00,1.33,2.00,4,3,1,3,2,3,2,1,1,1,1,1,1,1,0.0000001345775857487,0.0000001009331893115,0.0000000336443964372,0.0000001009331893115,0.0000000672887928744,0.0000001009331893115,0.0000000672887928744,1.00,0.67,3.00,2.00,1.00,0.67,1.50,1.00,2,1,4,4,2,1,2,2,2,1,3,1,0
c755d2832026bc2a6f5d2d6df5740f06mr3nj                           ,1.00,4.00,1.33,2.00,1.33,2.00,4,4,1,3,2,3,2,1,1,1,1,1,1,1,0.0000000846598567465,0.0000000846598567465,0.0000000211649641866,0.0000000634948925599,0.0000000423299283733,0.0000000634948925599,0.0000000423299283733,0.75,0.50,3.00,2.00,1.00,0.67,1.50,1.00,1,1,4,4,2,1,3,1,2,1,3,1,0
85ac49e7f93bf0e20323de78362bb4aadnwia                           ,1.26,24.00,1.71,8.00,1.33,1.41,24,19,1,14,3,18,17,1,1,1,1,1,1,1,0.0000004435495637458,0.0000003511434046321,0.0000000184812318227,0.0000002587372455184,0.0000000554436954682,0.0000003326621728094,0.0000003141809409866,0.95,0.89,18.00,17.00,1.29,1.21,6.00,5.67,3,1,24,24,5,1,21,1,5,1,4,1,0
ab3e02a6b47b250b738fdb010dc84cd7lrr07                           ,2.25,36.00,1.38,36.00,1.33,1.38,36,16,1,26,1,27,26,1,1,1,1,1,1,1,0.0000006642195420384,0.0000002952086853504,0.0000000184505428344,0.0000004797141136944,0.0000000184505428344,0.0000004981646565288,0.0000004797141136944,1.69,1.63,27.00,26.00,1.04,1.00,27.00,26.00,6,1,36,36,4,1,36,36,4,1,10,1,0
6da536112251f09a006b0c5223f154d46en4j                           ,1.00,4.00,2.00,2.00,1.33,1.33,4,4,1,2,2,3,3,1,1,1,1,1,1,1,0.0000001294167730951,0.0000001294167730951,0.0000000323541932738,0.0000000647083865476,0.0000000647083865476,0.0000000970625798213,0.0000000970625798213,0.75,0.75,3.00,3.00,1.50,1.50,1.50,1.50,1,1,4,4,2,2,3,1,2,1,2,1,0
e97becf0d4632035ad4cd5e65c827d6f0xawy                           ,1.00,4.00,2.00,1.33,1.33,1.33,4,4,1,2,3,3,3,1,1,1,1,1,1,1,0.0000000761889485925,0.0000000761889485925,0.0000000190472371481,0.0000000380944742962,0.0000000571417114444,0.0000000571417114444,0.0000000571417114444,0.75,0.75,3.00,3.00,1.50,1.50,1.00,1.00,1,1,4,4,3,1,2,1,2,1,2,1,0
1dce9aaf9d6b9cba38f9c7489764fe30nlrq2                           ,1.33,4.00,1.33,4.00,1.33,1.33,4,3,1,3,1,3,3,1,1,1,1,1,1,1,0.0000000852821042238,0.0000000639615781678,0.0000000213205260559,0.0000000639615781678,0.0000000213205260559,0.0000000639615781678,0.0000000639615781678,1.00,1.00,3.00,3.00,1.00,1.00,3.00,3.00,2,1,4,4,2,1,4,4,2,1,2,1,0
47e0637718480102d235233c83661a7850foh                           ,1.33,4.00,1.33,1.33,1.33,1.33,4,3,1,3,3,3,3,1,1,1,1,1,1,1,0.0000000859631263433,0.0000000644723447575,0.0000000214907815858,0.0000000644723447575,0.0000000644723447575,0.0000000644723447575,0.0000000644723447575,1.00,1.00,3.00,3.00,1.00,1.00,1.00,1.00,2,1,4,4,2,1,2,1,2,1,2,1,0
ed5fc53d096bcf1b86c30128040e775334ut0                           ,2.00,88.00,2.32,6.29,1.33,1.16,88,44,1,38,14,66,76,1,1,1,1,1,1,1,0.0000015933825070977,0.0000007966912535489,0.0000000181066193988,0.0000006880515371558,0.0000002534926715837,0.0000011950368803233,0.0000013761030743117,1.50,1.73,66.00,76.00,1.74,2.00,4.71,5.43,9,1,88,88,7,1,49,1,7,1,4,1,0
d5b75c812d172da1ecb3164a1cfb7527688gb                           ,1.33,4.00,1.33,4.00,1.33,1.00,4,3,1,3,1,3,4,1,1,1,1,1,1,1,0.0000001409077425094,0.0000001056808068821,0.0000000352269356274,0.0000001056808068821,0.0000000352269356274,0.0000001056808068821,0.0000001409077425094,1.00,1.33,3.00,4.00,1.00,1.33,3.00,4.00,2,1,4,4,2,1,4,4,2,1,1,1,0
0d1815382b08885d76c671ab600133adeyp5e                           ,10.48,1676.00,5.96,36.43,1.33,4.01,1676,160,1,281,46,1260,418,3,3,1,3,2,3,3,0.0000302564443642300,0.0000028884433760601,0.0000000180527711004,0.0000050728286792056,0.0000008304274706173,0.0000227464915864737,0.0000075460583199571,7.88,2.61,1260.00,418.00,4.48,1.49,27.39,9.09,139,1,1676,1676,88,1,1175,1,19,1,416,1,0
246c55639cf85c682d58cbd2ed6a6563vk2yn                           ,3.70,500.00,3.18,13.16,1.33,10.64,500,135,1,157,38,376,47,2,2,1,2,1,2,2,0.0000090352278779613,0.0000024395115270495,0.0000000180704557559,0.0000028370615536798,0.0000006866773187251,0.0000067944913642269,0.0000008493114205284,2.79,0.35,376.00,47.00,2.39,0.30,9.89,1.24,50,1,500,500,29,1,389,1,12,1,141,1,0
83c9359ad94eab7f4b8fd582a6db4733frmsr                           ,1.63,65.00,1.71,3.82,1.33,16.25,65,40,1,38,17,49,4,1,1,1,1,1,1,1,0.0000012316621954507,0.0000007579459664312,0.0000000189486491608,0.0000007200486681096,0.0000003221270357333,0.0000009284838088782,0.0000000757945966431,1.23,0.10,49.00,4.00,1.29,0.11,2.88,0.24,5,1,65,65,4,1,32,1,3,1,45,1,0
a25f4c6838b83e0fcba372300c23c2537k5eq                           ,4.07,57.00,1.46,14.25,1.33,1.50,57,14,1,39,4,43,38,1,1,1,1,1,1,1,0.0000011095288344299,0.0000002725158540705,0.0000000194654181479,0.0000007591513077678,0.0000000778616725916,0.0000008370129803594,0.0000007396858896199,3.07,2.71,43.00,38.00,1.10,0.97,10.75,9.50,18,1,57,57,5,1,50,1,12,1,11,1,0
76f17ce227e593aeff456fed46e36c83a3j72                           ,8.89,1574.00,6.35,31.48,1.32,1.93,1574,177,1,248,50,1189,817,2,2,1,2,2,2,2,0.0000284053455923855,0.0000031942478842772,0.0000000180465982163,0.0000044755563576313,0.0000009023299108128,0.0000214574052791273,0.0000147440707426804,6.72,4.62,1189.00,817.00,4.79,3.29,23.78,16.34,260,1,1574,1574,182,1,1297,1,11,1,217,1,0
67fd1325fbe3cd75a110cc80b9df9708l0w52                           ,2.41,123.00,2.93,17.57,1.32,1.98,123,51,1,42,7,93,62,1,1,1,1,1,1,1,0.0000023805158293612,0.0000009870431487595,0.0000000193537872306,0.0000008128590636843,0.0000001354765106141,0.0000017999022124438,0.0000011999348082959,1.82,1.22,93.00,62.00,2.21,1.48,13.29,8.86,11,1,123,123,20,1,107,1,6,1,31,1,0
4f891171f7b09f54d8b4f30b48421f178m75r                           ,3.73,466.00,3.61,18.64,1.32,5.68,466,125,1,129,25,353,82,1,1,1,1,1,1,1,0.0000084431560276844,0.0000022647950718038,0.0000000181183605744,0.0000023372685141015,0.0000004529590143608,0.0000063957812827738,0.0000014857055671033,2.82,0.66,353.00,82.00,2.74,0.64,14.12,3.28,61,1,466,466,30,1,382,1,17,1,128,1,0
715ee2811c764d5c58aa228ee801e518gqvli                           ,1.32,33.00,1.65,4.71,1.32,16.50,33,25,1,20,7,25,2,1,1,1,1,1,1,1,0.0000006005804653308,0.0000004549852010082,0.0000000181994080403,0.0000003639881608066,0.0000001273958562823,0.0000004549852010082,0.0000000363988160807,1.00,0.08,25.00,2.00,1.25,0.10,3.57,0.29,5,1,33,33,6,1,20,1,6,1,25,8,0
f80075873f7183a03b1b10ac3f740032v6w99                           ,3.37,229.00,2.57,5.33,1.32,7.39,229,68,1,89,43,174,31,2,1,1,2,2,2,1,0.0000042270625267171,0.0000012551976061867,0.0000000184587883263,0.0000016428321610385,0.0000007937278980298,0.0000032118291687719,0.0000005722224381145,2.56,0.46,174.00,31.00,1.96,0.35,4.05,0.72,63,1,229,229,28,1,78,1,17,1,134,1,0
d29003d7f3ec1f0e4ca9cc17e6389b4a4phcg                           ,3.57,25.00,1.79,6.25,1.32,1.56,25,7,1,14,4,19,16,1,1,1,1,1,1,1,0.0000005113134836049,0.0000001431677754094,0.0000000204525393442,0.0000002863355508187,0.0000000818101573768,0.0000003885982475397,0.0000003272406295071,2.71,2.29,19.00,16.00,1.36,1.14,4.75,4.00,19,1,25,25,6,1,21,1,5,1,8,1,0
1dead8a9cc54fdcf7a7c16dc6e06a3bbusgcu                           ,1.59,46.00,4.60,2.30,1.31,23.00,46,29,1,10,20,35,2,1,1,1,1,1,1,1,0.0000008468089641603,0.0000005338578252315,0.0000000184088905252,0.0000001840889052522,0.0000003681778105045,0.0000006443111683828,0.0000000368177810504,1.21,0.07,35.00,2.00,3.50,0.20,1.75,0.10,5,1,46,46,15,1,8,1,4,1,45,1,0
67a1b129ca241c51d0abb5484f8eb3fct8o5c                           ,13.42,1718.00,7.92,33.69,1.31,572.67,1718,128,1,217,51,1308,3,5,4,1,5,3,5,1,0.0000316998795789054,0.0000023618070931897,0.0000000184516179155,0.0000040040010876732,0.0000009410325136928,0.0000241347162335322,0.0000000553548537466,10.22,0.02,1308.00,3.00,6.03,0.01,25.65,0.06,205,1,1718,1718,153,1,1047,1,9,1,1714,1,1
fbacab353140582a4b8ae3412eefecbc753vs                           ,2.35,101.00,2.20,25.25,1.31,2.81,101,43,1,46,4,77,36,1,1,1,1,1,1,1,0.0000018563302894265,0.0000007903188360925,0.0000000183795078161,0.0000008454573595408,0.0000000735180312644,0.0000014152221018400,0.0000006616622813798,1.79,0.84,77.00,36.00,1.67,0.78,19.25,9.00,16,1,101,101,12,1,89,1,8,1,57,1,0
5ddf9ae899e629acf3e78141a9712a05a4feq                           ,5.00,280.00,2.80,31.11,1.31,1.57,280,56,1,100,9,214,178,1,1,1,1,1,1,1,0.0000051210966077533,0.0000010242193215507,0.0000000182896307420,0.0000018289630741976,0.0000001646066766778,0.0000039139809787829,0.0000032555542720718,3.82,3.18,214.00,178.00,2.14,1.78,23.78,19.78,21,1,280,280,17,1,240,1,18,1,57,1,0
c478f94c1323552e85aec6e1013ecba586320                           ,7.29,51.00,5.10,12.75,1.31,51.00,51,7,1,10,4,39,1,2,2,1,2,2,2,1,0.0000015191421315008,0.0000002085097043236,0.0000000297871006177,0.0000002978710061766,0.0000001191484024706,0.0000011616969240888,0.0000000297871006177,5.57,0.14,39.00,1.00,3.90,0.10,9.75,0.25,40,1,51,51,15,1,40,1,5,1,51,51,0
46c0ae10d60c4fde2b6301bbafecd7b8dcla1                           ,2.24,224.00,2.43,9.33,1.30,1.93,224,100,1,92,24,172,116,1,1,1,1,1,1,1,0.0000041100520516453,0.0000018348446659131,0.0000000183484466591,0.0000016880570926400,0.0000004403627198191,0.0000031559328253705,0.0000021284198124591,1.72,1.16,172.00,116.00,1.87,1.26,7.17,4.83,16,1,224,224,17,1,138,1,5,1,56,1,0
f0567f6d45c0f83b9874681fe8dfe0ba6hjlf                           ,3.96,761.00,3.77,16.54,1.30,5.18,761,192,1,202,46,585,147,2,2,1,2,2,2,2,0.0000138508108936714,0.0000034945541282325,0.0000000182008027512,0.0000036765621557446,0.0000008372369265557,0.0000106474696094583,0.0000026755180044280,3.05,0.77,585.00,147.00,2.90,0.73,12.72,3.20,41,1,761,761,115,1,229,1,9,1,499,1,0
59d96b423ea3ed56611686300b681f3defm4n                           ,2.60,26.00,1.37,2.60,1.30,5.20,26,10,1,19,10,20,5,1,1,1,1,1,1,1,0.0000004952529900652,0.0000001904819192558,0.0000000190481919256,0.0000003619156465861,0.0000001904819192558,0.0000003809638385117,0.0000000952409596279,2.00,0.50,20.00,5.00,1.05,0.26,2.00,0.50,13,1,26,26,5,1,9,1,4,1,12,1,0
961ab8cb7952191816db53f8a11a35fe1zecm                           ,1.44,13.00,1.63,3.25,1.30,1.00,13,9,1,8,4,10,13,1,1,1,1,1,1,1,0.0000002502837224383,0.0000001732733463034,0.0000000192525940337,0.0000001540207522697,0.0000000770103761349,0.0000001925259403371,0.0000002502837224383,1.11,1.44,10.00,13.00,1.25,1.63,2.50,3.25,4,1,13,13,3,1,8,1,3,1,1,1,0
282fe85277f7c07b0ffbc5fed621a02ezp1zr                           ,5.85,679.00,3.52,14.45,1.30,2.42,679,116,1,193,47,523,281,2,2,1,2,2,2,2,0.0000122643572168780,0.0000020952362844740,0.0000000180623817627,0.0000034860396802024,0.0000008489319428472,0.0000094466256618957,0.0000050755292753206,4.51,2.42,523.00,281.00,2.71,1.46,11.13,5.98,401,1,679,679,49,1,227,1,15,1,103,1,0
0ad17aa9111f657d71cd3005599afc24fd44y                           ,10.60,4165.00,9.85,54.09,1.30,4.05,4165,393,1,423,77,3215,1028,3,3,1,3,2,3,2,0.0000751805054151625,0.0000070938628158845,0.0000000180505415162,0.0000076353790613718,0.0000013898916967509,0.0000580324909747292,0.0000185559566787004,8.18,2.62,3215.00,1028.00,7.60,2.43,41.75,13.35,257,1,4165,4165,232,1,3235,1,24,1,1308,1,1
37bf6f23b628a3e2b5b22ba81beccbef0efoh                           ,11.79,3065.00,7.98,47.89,1.29,17.12,3065,260,1,384,64,2368,179,3,2,1,3,2,3,3,0.0000553054692916332,0.0000046914916854240,0.0000000180441987901,0.0000069289723353955,0.0000011548287225659,0.0000427286627349388,0.0000032299115834265,9.11,0.69,2368.00,179.00,6.17,0.47,37.00,2.80,687,1,3065,3065,255,1,2469,1,59,1,654,1,0
a6e261c09ae8aa7d0a47ffeb0110aa519jowa                           ,7.10,341.00,3.07,7.58,1.29,1.59,341,48,1,111,45,264,215,1,1,1,1,1,1,1,0.0000062039182641662,0.0000008732788172433,0.0000000181933086926,0.0000020194572648752,0.0000008186988911656,0.0000048030334948384,0.0000039115613689025,5.50,4.48,264.00,215.00,2.38,1.94,5.87,4.78,91,1,341,341,68,1,94,1,12,1,104,1,0
80e753fbea14f966b1fc6d1e194d4e66822ms                           ,3.57,125.00,2.78,62.50,1.29,3.13,125,35,1,45,2,97,40,1,1,1,1,1,1,1,0.0000023016465252372,0.0000006444610270664,0.0000000184131722019,0.0000008285927490854,0.0000000368263444038,0.0000017860777035841,0.0000007365268880759,2.77,1.14,97.00,40.00,2.16,0.89,48.50,20.00,29,1,125,125,8,1,124,1,15,1,44,1,0
585e7c21b80baf2225224fe140cdb1a73ddrf                           ,2.41,224.00,2.29,8.30,1.29,6.40,224,93,1,98,27,174,35,1,1,1,1,1,1,1,0.0000040682502509193,0.0000016890503273906,0.0000000181618314773,0.0000017798594847772,0.0000004903694498876,0.0000031601586770534,0.0000006356641017061,1.87,0.38,174.00,35.00,1.78,0.36,6.44,1.30,24,1,224,224,39,1,105,1,11,1,107,1,0
01067975436d123f717ee5aba0dd4bbfa0937                           ,23.73,261.00,2.49,5.55,1.29,65.25,261,11,1,105,47,203,4,1,1,1,1,1,1,1,0.0000047420511594558,0.0000001998565622759,0.0000000181687783887,0.0000019077217308156,0.0000008539325842698,0.0000036882620129101,0.0000000726751135549,18.45,0.36,203.00,4.00,1.93,0.04,4.32,0.09,247,1,261,261,13,1,57,1,13,1,252,1,0
b4495464d4503ccb8e696994059983c89g4lc                           ,1.29,18.00,1.38,3.60,1.29,9.00,18,14,1,13,5,14,2,1,1,1,1,1,1,1,0.0000003442063627856,0.0000002677160599443,0.0000000191225757103,0.0000002485934842340,0.0000000956128785515,0.0000002677160599443,0.0000000382451514206,1.00,0.14,14.00,2.00,1.08,0.15,2.80,0.40,2,1,18,18,5,1,13,1,3,1,11,7,0
308def7f05575db9bcb6a67207d6c1beb2cqt                           ,1.80,27.00,2.45,9.00,1.29,2.70,27,15,1,11,3,21,10,1,1,1,1,1,1,1,0.0000005433746425168,0.0000003018748013982,0.0000000201249867599,0.0000002213748543587,0.0000000603749602796,0.0000004226247219575,0.0000002012498675988,1.40,0.67,21.00,10.00,1.91,0.91,7.00,3.33,3,1,27,27,14,1,24,1,3,1,16,1,0
0e66933c924764a59760aaae5368e7d1e0s88                           ,1.44,36.00,1.80,5.14,1.29,1.80,36,25,1,20,7,28,20,1,1,1,1,1,1,1,0.0000007325301204820,0.0000005087014725569,0.0000000203480589023,0.0000004069611780456,0.0000001424364123159,0.0000005697456492638,0.0000004069611780456,1.12,0.80,28.00,20.00,1.40,1.00,4.00,2.86,5,1,36,36,5,1,25,1,4,1,16,1,0
d2fe98eb0fa21252956184a98138c58dwp1ah                           ,1.50,18.00,1.38,3.00,1.29,1.80,18,12,1,13,6,14,10,1,1,1,1,1,1,1,0.0000004322930491831,0.0000002881953661221,0.0000000240162805102,0.0000003122116466323,0.0000001440976830610,0.0000003362279271424,0.0000002401628051017,1.17,0.83,14.00,10.00,1.08,0.77,2.33,1.67,4,1,18,18,3,1,10,1,3,1,9,1,0
ae817305e82b580f9ab89f1a379488e39il4q                           ,3.38,416.00,2.83,8.49,1.28,1.76,416,123,1,147,49,324,237,2,2,1,2,2,2,2,0.0000075483951065284,0.0000022318572069784,0.0000000181451805445,0.0000026673415400473,0.0000008891138466824,0.0000058790384964308,0.0000043004077890559,2.63,1.93,324.00,237.00,2.20,1.61,6.61,4.84,28,1,416,416,36,1,120,1,9,1,101,1,0
5c2b3f221cdf303df86ff1ffd7106fcco6pml                           ,4.30,964.00,3.14,17.21,1.28,1.47,964,224,1,307,56,752,657,2,2,1,2,2,2,2,0.0000174157784137779,0.0000040468198803799,0.0000000180661601803,0.0000055463111753421,0.0000010117049700950,0.0000135857524555612,0.0000118694672384358,3.36,2.93,752.00,657.00,2.45,2.14,13.43,11.73,42,1,964,964,83,1,354,1,11,1,121,1,0
46a28eaed47c29b4fd148a50cde44840u0bsn                           ,25.12,12233.00,16.55,218.45,1.28,16.85,12233,487,1,739,56,9557,726,3,3,1,3,3,3,3,0.0002206969567488850,0.0000087860228837331,0.0000000180411147510,0.0000133323838009831,0.0000010103024260556,0.0001724189336752305,0.0000130978493092202,19.62,1.49,9557.00,726.00,12.93,0.98,170.66,12.96,755,1,12233,12233,1006,1,1393,1,113,1,10804,1,1
5a6376f140f05274d6e0dc888cbeb89eukxkd                           ,2.95,245.00,2.88,20.42,1.28,2.72,245,83,1,85,12,192,90,1,1,1,1,1,1,1,0.0000045587644817934,0.0000015443977632198,0.0000000186072019665,0.0000015816121671528,0.0000002232864235980,0.0000035725827775687,0.0000016746481769853,2.31,1.08,192.00,90.00,2.26,1.06,16.00,7.50,13,1,245,245,25,1,210,1,6,1,69,1,0
b7e16fd4fd9ff04b7d741b70730b7b6b1aw84                           ,4.00,348.00,2.83,16.57,1.27,2.58,348,87,1,123,21,273,135,2,2,1,2,1,2,2,0.0000063701876758269,0.0000015925469189567,0.0000000183051369995,0.0000022515318509388,0.0000003844078769896,0.0000049973024008642,0.0000024711934949328,3.14,1.55,273.00,135.00,2.22,1.10,13.00,6.43,110,1,348,348,37,1,263,1,17,1,110,1,0
56b55e6ab49a4cbe7c76a2bbca804089pjq0g                           ,2.31,418.00,2.43,8.71,1.27,1.50,418,181,1,172,48,328,279,2,2,1,2,2,2,2,0.0000075558938255133,0.0000032718104842533,0.0000000180763010180,0.0000031091237750916,0.0000008676624488628,0.0000059290267338956,0.0000050432879840148,1.81,1.54,328.00,279.00,1.91,1.62,6.83,5.81,25,1,418,418,23,1,98,1,4,1,37,1,0
22fb740f267ac617118261b2fd3365batisfg                           ,3.00,42.00,1.62,8.40,1.27,1.91,42,14,1,26,5,33,22,1,1,1,1,1,1,1,0.0000008189066877386,0.0000002729688959129,0.0000000194977782795,0.0000005069422352668,0.0000000974888913975,0.0000006434266832232,0.0000004289511221488,2.36,1.57,33.00,22.00,1.27,0.85,6.60,4.40,19,1,42,42,10,1,36,1,3,1,18,1,0
